Log file open, 11/29/22 15:10:55
[2022.11.29-04.10.55:928][  0]LogWindowsTextInputMethodSystem:   - 中文(繁体，台湾) - 微软注音 (TSF IME).
[2022.11.29-04.10.55:928][  0]LogWindowsTextInputMethodSystem:   - 中文(简体，中国) - 触控输入更正 (TSF IME).
[2022.11.29-04.10.55:928][  0]LogWindowsTextInputMethodSystem: Activated input method: 中文(简体，中国) - 微软拼音 (TSF IME).
[2022.11.29-04.10.55:944][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2022.11.29-04.10.55:944][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2022.11.29-04.10.56:177][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2022.11.29-04.10.56:178][  0]LogWindows: Attached monitors:
[2022.11.29-04.10.56:178][  0]LogWindows:     resolution: 3840x2160, work area: (0, 0) -> (3840, 2100), device: '\\.\DISPLAY1' [PRIMARY]
[2022.11.29-04.10.56:178][  0]LogWindows: Found 1 attached monitors.
[2022.11.29-04.10.56:178][  0]LogWindows: Gathering driver information using Windows Setup API
[2022.11.29-04.10.56:178][  0]LogRHI: RHI Adapter Info:
[2022.11.29-04.10.56:178][  0]LogRHI:             Name: NVIDIA GeForce RTX 2060 SUPER
[2022.11.29-04.10.56:178][  0]LogRHI:   Driver Version: 526.98 (internal:31.0.15.2698, unified:526.98)
[2022.11.29-04.10.56:178][  0]LogRHI:      Driver Date: 11-13-2022
[2022.11.29-04.10.56:178][  0]LogD3D12RHI:     GPU DeviceId: 0x1f06 (for the marketing name, search the web for "GPU Device Id")
[2022.11.29-04.10.56:178][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2022.11.29-04.10.56:184][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2022.11.29-04.10.56:184][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: Bindless resources are supported
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2022.11.29-04.10.56:287][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2022.11.29-04.10.56:366][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2022.11.29-04.10.56:366][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2022.11.29-04.10.56:366][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2022.11.29-04.10.56:390][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2022.11.29-04.10.56:390][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2022.11.29-04.10.56:391][  0]LogRHI: Texture pool is 4568 MB (70% of 6525 MB)
[2022.11.29-04.10.56:391][  0]LogD3D12RHI: Async texture creation enabled
[2022.11.29-04.10.56:391][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2022.11.29-04.10.56:391][  0]LogD3D12RHI: HDR output is supported on adapter 0, display 0:
[2022.11.29-04.10.56:391][  0]LogD3D12RHI: 		MinLuminance = 0.100900
[2022.11.29-04.10.56:391][  0]LogD3D12RHI: 		MaxLuminance = 603.698425
[2022.11.29-04.10.56:391][  0]LogD3D12RHI: 		MaxFullFrameLuminance = 400.000000
[2022.11.29-04.10.56:432][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DongHanBianZhongRen.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/TurnkeyReport_0.log" -log="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/TurnkeyLog_0.log" -project="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DongHanBianZhongRen.uproject"  -platform=all'
[2022.11.29-04.10.56:432][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DongHanBianZhongRen.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/TurnkeyReport_0.log" -log="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/TurnkeyLog_0.log" -project="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DongHanBianZhongRen.uproject"  -platform=all" ]
[2022.11.29-04.10.56:468][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2022.11.29-04.10.56:468][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2022.11.29-04.10.56:468][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2022.11.29-04.10.56:468][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2022.11.29-04.10.56:468][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2022.11.29-04.10.56:468][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2022.11.29-04.10.56:468][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2022.11.29-04.10.56:469][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2022.11.29-04.10.56:469][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2022.11.29-04.10.56:470][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2022.11.29-04.10.56:470][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2022.11.29-04.10.56:485][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2022.11.29-04.10.56:509][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.11.29-04.10.56:509][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.11.29-04.10.56:515][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.11.29-04.10.56:515][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.11.29-04.10.56:518][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.11.29-04.10.56:518][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.11.29-04.10.56:518][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.11.29-04.10.56:518][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.11.29-04.10.56:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.11.29-04.10.56:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.11.29-04.10.56:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.11.29-04.10.56:525][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.11.29-04.10.56:525][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.11.29-04.10.56:532][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.11.29-04.10.56:532][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.11.29-04.10.56:532][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.11.29-04.10.56:532][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.11.29-04.10.56:532][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.11.29-04.10.56:532][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.11.29-04.10.56:536][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.11.29-04.10.56:536][  0]LogTargetPlatformManager:   ADPCM
[2022.11.29-04.10.56:536][  0]LogTargetPlatformManager:   PCM
[2022.11.29-04.10.56:539][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.11.29-04.10.56:539][  0]LogTargetPlatformManager:   BINKA
[2022.11.29-04.10.56:545][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.11.29-04.10.56:545][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.11.29-04.10.56:545][  0]LogTargetPlatformManager:   OGG
[2022.11.29-04.10.56:549][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.11.29-04.10.56:549][  0]LogTargetPlatformManager:   OPUS
[2022.11.29-04.10.56:592][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   SF_METAL
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.11.29-04.10.56:599][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.11.29-04.10.56:605][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.11.29-04.10.56:605][  0]LogTargetPlatformManager:   VVM_1_0
[2022.11.29-04.10.56:605][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.11.29-04.10.56:605][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.11.29-04.10.56:605][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.11.29-04.10.56:605][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.11.29-04.10.56:605][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.11.29-04.10.56:605][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.11.29-04.10.56:608][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.11.29-04.10.56:608][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.11.29-04.10.56:608][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.29-04.10.56:608][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.11.29-04.10.56:633][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.11.29-04.10.56:633][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.29-04.10.56:633][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.11.29-04.10.56:644][  0]LogDerivedDataCache: Speed tests for C:/Users/15622/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2022.11.29-04.10.56:644][  0]LogDerivedDataCache: Display: Performance to C:/Users/15622/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=990.29MBs, RandomWriteSpeed=109.79MBs. Assigned SpeedClass 'Local'
[2022.11.29-04.10.56:645][  0]LogDerivedDataCache: Using Local data cache path C:/Users/15622/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.11.29-04.10.56:645][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.11.29-04.10.56:645][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.11.29-04.10.56:645][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.11.29-04.10.56:645][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.11.29-04.10.56:645][  0]LogShaderCompilers: Guid format shader working directory is -24 characters bigger than the processId version (C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/Shaders/WorkingDirectory/18256/).
[2022.11.29-04.10.56:645][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/15622/AppData/Local/Temp/UnrealShaderWorkingDir/67D240824C603A3209CEC2B850A42F20/'.
[2022.11.29-04.10.56:645][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.11.29-04.10.56:645][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 3 workers.
[2022.11.29-04.10.57:661][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.29-04.10.57:662][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.29-04.10.57:663][  0]LogShaderCompilers: Display: Shader autogen file written: C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.29-04.10.57:683][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: ---
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: ---
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.11.29-04.10.57:851][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.11.29-04.10.58:046][  0]LogSlate: Using FreeType 2.10.0
[2022.11.29-04.10.58:047][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.11.29-04.10.58:098][  0]LogAssetRegistry: FAssetRegistry took 0.0117 seconds to start up
[2022.11.29-04.10.58:105][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.11.29-04.10.58:350][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.11.29-04.10.58:886][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.11.29-04.10.58:886][  0]LogDeviceProfileManager: Available device profiles:
[2022.11.29-04.10.58:886][  0]LogDeviceProfileManager: 	[0000060195679600][000006018D7BC000 52] GlobalDefaults, 
[2022.11.29-04.10.58:886][  0]LogDeviceProfileManager: 	[000006019567BC00][000006018E7E0000 52] Windows, 
[2022.11.29-04.10.58:886][  0]LogDeviceProfileManager: 	[000006019567BE00][00000601846E7800 52] WindowsEditor, 
[2022.11.29-04.10.58:886][  0]LogDeviceProfileManager: 	[000006019567B800][000006018D612800 52] WindowsServer, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567AE00][0000060195FC0000 52] WindowsClient, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195679A00][0000060195FC5000 52] IOS, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195679200][0000060195FC7800 52] iPadAir2, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567C800][0000060195FCC800 52] IPadPro, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567CA00][0000060195FCA000 52] iPadAir3, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567BA00][0000060190B5C800 52] iPadAir4, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567CC00][0000060195F70000 52] iPadAir5, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567C600][0000060195F75000 52] iPadMini4, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567C200][0000060195F77800 52] iPadMini5, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567A000][0000060195F7A000 52] iPadMini6, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567E400][00000601961B0000 52] iPhone6S, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567E600][00000601961B2800 52] iPhone7, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567E800][00000601961B5000 52] iPodTouch7, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567B600][00000601961BA000 52] iPhone6SPlus, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195679800][00000601961BC800 52] iPhone7Plus, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567AC00][0000060195FC2800 52] iPhoneSE, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567E000][0000060195F7C800 52] iPhone8, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567AA00][00000601961B7800 52] iPhone8Plus, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567B000][00000601961E0000 52] iPhoneX, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567D200][00000601961E5000 52] iPhoneXS, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567CE00][00000601961E7800 52] iPhoneXSMax, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567B400][00000601961EA000 52] iPhoneXR, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567D000][00000601961EC800 52] iPhone11, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567DA00][0000060195F72800 52] iPhone11Pro, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567DC00][00000601961C0000 52] iPhone11ProMax, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567C000][00000601961C5000 52] iPhoneSE2, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195679400][00000601961C7800 52] iPhone12Mini, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567E200][00000601961CA000 52] iPhone12, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195679C00][00000601961CC800 52] iPhone12Pro, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567EE00][00000601961E2800 52] iPhone12ProMax, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567DE00][0000060196190000 52] iPhone13Mini, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567D800][0000060196195000 52] iPhone13, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567F000][0000060196197800 52] iPhone13Pro, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567D400][000006019619A000 52] iPhone13ProMax, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567F200][000006019619C800 52] iPhoneSE3, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567FA00][00000601961C2800 52] iPhone14, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567A200][00000601961A0000 52] iPhone14Plus, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567D600][00000601961A5000 52] iPhone14Pro, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567EA00][00000601961A7800 52] iPhone14ProMax, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006019567B200][00000601961AA000 52] iPadPro105, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[00000601954FFE00][00000601961AC800 52] iPadPro129, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[000006018F964400][0000060196192800 52] iPadPro97, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F90000][0000060195F80000 52] iPadPro2_129, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F91200][0000060195F85000 52] iPad5, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F90A00][0000060195F87800 52] iPad6, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F90E00][0000060195F8A000 52] iPad7, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F90C00][0000060195F8C800 52] iPad8, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F90400][00000601961A2800 52] iPad9, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F90800][0000060195FA0000 52] iPad10, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F91000][0000060195FA5000 52] iPadPro11, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F92000][0000060195FA7800 52] iPadPro2_11, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F90600][0000060195FAA000 52] iPadPro3_11, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F92200][0000060195FAC800 52] iPadPro4_11, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F92A00][0000060195F82800 52] iPadPro3_129, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F91E00][0000060196200000 52] iPadPro4_129, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F90200][0000060196205000 52] iPadPro5_129, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F91400][0000060196207800 52] iPadPro6_129, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F91A00][000006019620A000 52] AppleTV, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F93000][000006019620C800 52] AppleTV4K, 
